"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"exp_progress";"quest_progress"
"1462099202.73883";"около 20 тысяч";"62";"добродушный";"754";"223";"8";"15"
"1462100402.87886";"около 35 тысяч";"62";"добродушный";"755";"296";"8";"17"
"1462101602.88908";"около 35 тысяч";"62";"добродушный";"755";"90";"8";"17"
"1462102802.95892";"около 35 тысяч";"62";"добродушный";"755";"212";"8";"17"
"1462104002.11124";"около 39 тысяч";"62";"добродушный";"755";"344";"8";"17"
"1462105202.03112";"около 22 тысяч";"62";"добродушный";"755";"332";"8";"17"
"1462106402.1304";"около 22 тысяч";"62";"добродушный";"755";"248";"8";"44"
"1462107602.03411";"около 22 тысяч";"62";"добродушный";"755";"75";"8";"45"
"1462108802.01004";"около 22 тысяч";"62";"добродушный";"755";"43";"8";"48"
"1462110002.20188";"около 22 тысяч";"62";"добродушный";"755";"77";"8";"51"
"1462111202.30889";"около 23 тысяч";"62";"добродушный";"755";"21";"8";"54"
"1462112402.3641";"около 23 тысяч";"62";"добродушный";"755";"13";"8";"56"
"1462113602.51041";"около 3 тысяч";"62";"добродушный";"755";"193";"12";"56"
"1462114802.50152";"около 3 тысяч";"62";"добродушный";"754";"344";"12";"56"
"1462116002.49498";"около 5 тысяч";"62";"миролюбивый";"754";"344";"12";"56"
"1462117202.55367";"около 10 тысяч";"62";"миролюбивый";"754";"344";"13";"56"
"1462118402.52252";"около 21 тысяч";"62";"миролюбивый";"755";"344";"13";"56"
"1462119602.49133";"около 21 тысяч";"62";"миролюбивый";"755";"308";"13";"57"
"1462120802.65816";"около 21 тысяч";"62";"миролюбивый";"755";"191";"13";"61"
"1462122001.8633";"около 21 тысяч";"62";"миролюбивый";"755";"1";"13";"62"
"1462123202.05517";"около 21 тысяч";"62";"миролюбивый";"755";"274";"13";"62"
"1462124402.06397";"около 30 тысяч";"62";"миролюбивый";"755";"344";"13";"62"
"1462125602.34788";"около 13 тысяч";"62";"миролюбивый";"755";"334";"13";"63"
"1462126802.70771";"около 13 тысяч";"62";"миролюбивый";"755";"275";"13";"66"
"1462128002.73282";"около 13 тысяч";"62";"миролюбивый";"755";"186";"13";"67"
"1462129202.86508";"около 13 тысяч";"62";"миролюбивый";"755";"99";"13";"71"
"1462130401.93778";"около 13 тысяч";"62";"миролюбивый";"755";"23";"13";"73"
"1462131601.86946";"около 13 тысяч";"62";"миролюбивый";"755";"38";"13";"77"
"1462132801.99184";"около 13 тысяч";"62";"миролюбивый";"755";"50";"13";"79"
"1462134002.168";"около 14 тысяч";"62";"миролюбивый";"755";"302";"13";"80"
"1462135202.40598";"около 3 десятков";"62";"миролюбивый";"755";"222";"13";"82"
"1462136402.75369";"около сотни";"62";"миролюбивый";"755";"155";"13";"86"
"1462137602.76747";"около 3 тысяч";"62";"миролюбивый";"755";"151";"13";"86"
"1462138802.02556";"около 3 тысяч";"62";"миролюбивый";"755";"40";"13";"88"
"1462140002.10563";"около 3 тысяч";"62";"миролюбивый";"755";"49";"13";"91"
"1462141202.20701";"около 3 тысяч";"62";"миролюбивый";"755";"26";"13";"93"
"1462142402.17254";"около 3 тысяч";"62";"миролюбивый";"755";"27";"13";"97"
"1462143602.18165";"около 3 тысяч";"62";"миролюбивый";"755";"221";"13";"97"
"1462144802.1081";"около 3 тысяч";"62";"миролюбивый";"755";"298";"13";"97"
"1462146002.39379";"около 3 тысяч";"62";"миролюбивый";"755";"175";"13";"98"
"1462147202.46469";"около 3 тысяч";"62";"миролюбивый";"755";"184";"14";"100"
"1462148402.58017";"около 3 тысяч";"62";"миролюбивый";"755";"204";"14";"100"
"1462149602.65331";"около 5 тысяч";"62";"миролюбивый";"755";"204";"14";"100"
"1462150802.57949";"около 3 тысяч";"62";"миролюбивый";"755";"139";"14";"2"
"1462152002.5541";"около 4 тысяч";"62";"миролюбивый";"755";"115";"14";"5"
"1462153202.5337";"около 4 тысяч";"62";"миролюбивый";"755";"93";"14";"6"
"1462154402.41084";"около 4 тысяч";"62";"миролюбивый";"755";"344";"14";"7"
"1462155602.53434";"около 4 тысяч";"62";"миролюбивый";"755";"207";"14";"11"
"1462156802.49872";"около 4 тысяч";"62";"миролюбивый";"755";"86";"14";"14"
"1462158002.42415";"около 4 тысяч";"62";"миролюбивый";"755";"50";"14";"16"
"1462159202.55898";"около 4 тысяч";"62";"миролюбивый";"755";"333";"14";"16"
"1462160402.43034";"около 4 тысяч";"62";"миролюбивый";"755";"248";"14";"18"
"1462161602.32821";"около 4 тысяч";"62";"миролюбивый";"755";"53";"14";"19"
"1462162802.38523";"около 4 тысяч";"62";"миролюбивый";"755";"217";"14";"19"
"1462164002.51104";"около 4 тысяч";"62";"миролюбивый";"755";"298";"14";"21"
"1462165202.60505";"около 4 тысяч";"62";"миролюбивый";"755";"201";"14";"25"
"1462166402.61319";"около 4 тысяч";"62";"миролюбивый";"755";"78";"14";"29"
"1462167602.64458";"около 4 тысяч";"62";"миролюбивый";"755";"61";"14";"33"
"1462168802.5406";"около 4 тысяч";"62";"миролюбивый";"755";"40";"14";"46"
"1462170002.53674";"около 4 тысяч";"62";"миролюбивый";"755";"32";"14";"48"
"1462171202.51226";"около 4 тысяч";"62";"миролюбивый";"755";"245";"14";"49"
"1462172402.39595";"около 5 тысяч";"62";"миролюбивый";"755";"332";"14";"49"
"1462173602.47155";"около 24 тысяч";"62";"миролюбивый";"756";"236";"14";"49"
"1462174802.51136";"около 6 тысяч";"62";"миролюбивый";"756";"236";"14";"49"
"1462176002.58075";"около 6 тысяч";"62";"миролюбивый";"756";"220";"14";"50"
"1462177202.85248";"около 6 тысяч";"62";"миролюбивый";"756";"123";"15";"54"
"1462178402.91919";"около 6 тысяч";"62";"миролюбивый";"756";"53";"15";"66"
"1462179602.91021";"около 6 тысяч";"62";"миролюбивый";"756";"36";"15";"68"
"1462180802.04189";"около 6 тысяч";"62";"миролюбивый";"756";"28";"15";"71"
"1462182002.1237";"около 6 тысяч";"62";"миролюбивый";"756";"28";"15";"74"
"1462183202.5292";"около 6 тысяч";"62";"миролюбивый";"756";"159";"15";"75"
"1462184402.63964";"около 6 тысяч";"62";"миролюбивый";"756";"344";"15";"76"
"1462185602.77166";"около 6 тысяч";"62";"миролюбивый";"756";"227";"15";"78"
"1462186802.8121";"около 6 тысяч";"62";"миролюбивый";"756";"106";"15";"83"
"1462188002.86035";"около 7 тысяч";"62";"миролюбивый";"756";"251";"15";"85"
"1462189202.91745";"около 8 тысяч";"62";"миролюбивый";"756";"344";"15";"85"
"1462190402.00116";"около 24 тысяч";"62";"добродушный";"757";"255";"15";"86"
"1462191602.11861";"около 23 тысяч";"62";"добродушный";"757";"161";"15";"89"
"1462192802.6071";"около 24 тысяч";"62";"добродушный";"757";"58";"15";"92"
"1462194002.13262";"около 24 тысяч";"62";"добродушный";"757";"36";"15";"95"
"1462195202.35059";"около 24 тысяч";"62";"добродушный";"757";"47";"15";"97"
"1462196402.61285";"около 24 тысяч";"62";"добродушный";"757";"129";"15";"99"
"1462197602.83067";"около 24 тысяч";"62";"добродушный";"758";"179";"15";"99"
"1462198802.11758";"около 28 тысяч";"62";"добродушный";"758";"344";"15";"99"
"1462200002.51491";"около 20 тысяч";"62";"добродушный";"758";"344";"15";"99"
"1462201202.7196";"около 4 тысяч";"62";"добродушный";"758";"339";"15";"99"
"1462202402.20568";"около 4 тысяч";"62";"добродушный";"758";"329";"16";"100"
"1462203602.36585";"около 3 тысяч";"62";"добродушный";"758";"329";"16";"100"
"1462204802.54617";"около 3 тысяч";"62";"добродушный";"758";"259";"16";"1"
"1462206003.00647";"около 6 тысяч";"62";"добродушный";"758";"289";"16";"3"
"1462207202.23118";"около 7 тысяч";"62";"миролюбивый";"758";"344";"16";"3"
"1462208402.53977";"около 10 тысяч";"62";"миролюбивый";"758";"259";"16";"3"
"1462209602.73595";"около 28 тысяч";"62";"миролюбивый";"758";"237";"17";"5"
"1462210802.8598";"около 28 тысяч";"62";"миролюбивый";"758";"162";"17";"10"
"1462212001.91094";"около 28 тысяч";"62";"миролюбивый";"758";"73";"17";"13"
"1462213202.17103";"около 28 тысяч";"62";"миролюбивый";"758";"211";"17";"14"
"1462214402.33201";"около 33 тысяч";"62";"миролюбивый";"758";"344";"17";"14"
"1462215602.47561";"около 8 тысяч";"62";"миролюбивый";"758";"322";"17";"14"
"1462216802.50805";"около 8 тысяч";"62";"миролюбивый";"758";"234";"17";"18"
"1462218002.72549";"около 8 тысяч";"62";"миролюбивый";"758";"21";"17";"19"
"1462219202.21189";"около 8 тысяч";"62";"миролюбивый";"758";"73";"17";"24"
"1462220402.41193";"около 8 тысяч";"62";"миролюбивый";"758";"13";"17";"25"
"1462221602.80629";"около 8 тысяч";"62";"миролюбивый";"758";"42";"17";"31"
"1462222802.01344";"около 8 тысяч";"62";"миролюбивый";"758";"23";"17";"33"
"1462224002.41338";"около 8 тысяч";"62";"миролюбивый";"758";"98";"17";"35"
"1462225202.65669";"около 8 тысяч";"62";"миролюбивый";"758";"343";"17";"35"
"1462226402.7401";"около 8 тысяч";"62";"миролюбивый";"758";"158";"17";"54"
"1462227603.0112";"около 8 тысяч";"62";"миролюбивый";"758";"36";"17";"58"
"1462228801.97489";"около 8 тысяч";"62";"миролюбивый";"758";"34";"17";"61"
"1462230002.32784";"около 8 тысяч";"62";"миролюбивый";"758";"99";"17";"64"
"1462231202.08643";"около 8 тысяч";"62";"миролюбивый";"758";"27";"17";"66"
"1462232402.24169";"около 8 тысяч";"62";"миролюбивый";"758";"31";"17";"71"
"1462233602.50826";"около 8 тысяч";"62";"миролюбивый";"758";"41";"17";"77"
"1462234802.68251";"около 8 тысяч";"62";"миролюбивый";"758";"32";"17";"81"
"1462236002.95141";"около 8 тысяч";"62";"миролюбивый";"758";"344";"17";"84"
"1462237202.26593";"около 11 тысяч";"62";"миролюбивый";"758";"344";"17";"84"
"1462238402.44045";"около 4 тысяч";"62";"миролюбивый";"758";"314";"17";"84"
"1462239602.42718";"около 4 тысяч";"62";"миролюбивый";"758";"95";"18";"88"
"1462240802.35484";"около 4 тысяч";"62";"миролюбивый";"758";"46";"18";"90"
"1462242002.57748";"около 4 тысяч";"62";"миролюбивый";"758";"34";"18";"92"
"1462243202.7302";"около 4 тысяч";"62";"миролюбивый";"758";"24";"18";"96"
"1462244402.81727";"около 3 тысяч";"62";"миролюбивый";"758";"47";"18";"97"
"1462245602.89569";"около 3 тысяч";"62";"миролюбивый";"758";"21";"18";"100"
"1462246801.97165";"около 5 тысяч";"62";"миролюбивый";"759";"16";"18";"100"
"1462248002.2224";"около 5 тысяч";"62";"миролюбивый";"759";"344";"18";"100"
"1462249202.42753";"около 5 тысяч";"62";"миролюбивый";"759";"344";"18";"100"
"1462250402.65312";"около 4 тысяч";"62";"миролюбивый";"758";"296";"18";"10"
"1462251602.8015";"около 21 тысяч";"62";"добродушный";"759";"327";"18";"13"
"1462252802.21329";"около 21 тысяч";"62";"добродушный";"759";"175";"19";"15"
"1462254002.5731";"около 21 тысяч";"62";"добродушный";"759";"9";"19";"18"
"1462255202.90438";"около 21 тысяч";"62";"добродушный";"759";"342";"19";"18"
"1462256401.98905";"около 14 тысяч";"62";"добродушный";"759";"344";"19";"18"
"1462257602.18617";"около 8 тысяч";"62";"добродушный";"759";"325";"19";"18"
"1462258802.49738";"около 8 тысяч";"62";"добродушный";"759";"231";"19";"23"
"1462260002.88479";"около 8 тысяч";"62";"добродушный";"759";"91";"19";"42"
"1462261202.13283";"около 8 тысяч";"62";"добродушный";"759";"77";"19";"46"
"1462262402.73123";"около 9 тысяч";"62";"добродушный";"759";"344";"19";"46"
"1462263602.75383";"около 9 тысяч";"62";"добродушный";"759";"194";"19";"48"
"1462264802.88644";"около 9 тысяч";"62";"добродушный";"759";"111";"19";"53"
"1462266002.01291";"около 9 тысяч";"62";"добродушный";"759";"29";"19";"54"
"1462267202.22571";"около 9 тысяч";"62";"добродушный";"759";"296";"19";"54"
"1462268402.52213";"около 9 тысяч";"62";"добродушный";"759";"276";"19";"57"
"1462269602.93469";"около 9 тысяч";"62";"добродушный";"759";"44";"19";"58"
"1462270802.12818";"около 11 тысяч";"62";"добродушный";"759";"277";"19";"58"
"1462272002.31555";"около 15 тысяч";"62";"миролюбивый";"759";"114";"19";"58"
"1462273202.54259";"около 38 тысяч";"62";"миролюбивый";"760";"314";"20";"58"
"1462274402.69333";"около 38 тысяч";"62";"миролюбивый";"760";"162";"20";"61"
"1462275602.00198";"около 38 тысяч";"62";"миролюбивый";"760";"115";"20";"68"
"1462276802.13045";"около 25 тысяч";"62";"миролюбивый";"760";"109";"20";"69"
"1462278002.46415";"около 25 тысяч";"62";"миролюбивый";"760";"23";"20";"75"
"1462279201.94854";"около 25 тысяч";"62";"миролюбивый";"760";"18";"20";"78"
"1462280402.17598";"около 25 тысяч";"62";"миролюбивый";"760";"60";"20";"81"
"1462281602.94214";"около 25 тысяч";"62";"миролюбивый";"760";"9";"20";"83"
"1462282802.17305";"около 25 тысяч";"62";"миролюбивый";"760";"25";"20";"90"
"1462284002.20018";"около 25 тысяч";"62";"миролюбивый";"760";"21";"20";"94"
"1462285202.25668";"около 25 тысяч";"62";"миролюбивый";"760";"42";"20";"99"
"1462286402.38413";"около 7 тысяч";"62";"миролюбивый";"760";"42";"26";"100"
"1462287602.65225";"около 8 тысяч";"62";"миролюбивый";"760";"155";"26";"100"
"1462288802.78519";"около 8 тысяч";"62";"миролюбивый";"760";"344";"26";"100"
"1462290002.1876";"около 7 тысяч";"62";"миролюбивый";"760";"223";"26";"0"
"1462291202.50604";"около 7 тысяч";"62";"миролюбивый";"760";"95";"26";"0"
"1462292402.03065";"около 8 тысяч";"62";"миролюбивый";"760";"18";"26";"0"
"1462293602.94978";"около 9 тысяч";"62";"миролюбивый";"760";"304";"26";"0"
"1462294802.14434";"около 11 тысяч";"62";"миролюбивый";"761";"130";"26";"0"
"1462296002.59318";"около 11 тысяч";"62";"миролюбивый";"761";"112";"26";"3"
"1462297202.31611";"около 11 тысяч";"62";"миролюбивый";"761";"118";"26";"5"
"1462298401.99486";"около 11 тысяч";"62";"миролюбивый";"761";"105";"26";"7"
"1462299602.01242";"около 11 тысяч";"62";"миролюбивый";"761";"28";"26";"8"
"1462300802.11131";"около 11 тысяч";"62";"миролюбивый";"761";"246";"26";"8"
"1462302002.785";"около 11 тысяч";"62";"миролюбивый";"761";"288";"26";"9"
"1462303202.63424";"около 11 тысяч";"62";"миролюбивый";"761";"169";"27";"12"
"1462304402.24949";"около 11 тысяч";"62";"миролюбивый";"761";"45";"27";"14"
"1462305602.62424";"около 11 тысяч";"62";"миролюбивый";"761";"147";"27";"15"
"1462306802.62391";"около 12 тысяч";"62";"миролюбивый";"761";"344";"27";"15"
"1462308002.06547";"около 6 тысяч";"62";"миролюбивый";"761";"344";"27";"15"
"1462309202.71826";"около 5 тысяч";"62";"миролюбивый";"761";"240";"27";"16"
"1462310402.15425";"около 5 тысяч";"62";"миролюбивый";"761";"99";"27";"19"
"1462311602.77024";"около 6 тысяч";"62";"миролюбивый";"761";"134";"27";"22"
"1462312802.00551";"около 6 тысяч";"62";"миролюбивый";"761";"33";"27";"24"
"1462314002.88983";"около 6 тысяч";"62";"миролюбивый";"761";"71";"27";"28"
"1462315202.65831";"около 6 тысяч";"62";"миролюбивый";"761";"44";"27";"29"
"1462316402.02631";"около 6 тысяч";"62";"миролюбивый";"761";"148";"27";"29"
"1462317602.61219";"около 6 тысяч";"62";"миролюбивый";"761";"267";"27";"29"
"1462318802.43649";"около 6 тысяч";"62";"миролюбивый";"761";"323";"27";"30"
"1462320002.48798";"около 6 тысяч";"62";"миролюбивый";"761";"43";"27";"30"
"1462321202.65085";"около 6 тысяч";"62";"миролюбивый";"761";"1";"27";"32"
"1462322402.92913";"около 6 тысяч";"62";"миролюбивый";"761";"29";"27";"35"
"1462323602.55781";"около 6 тысяч";"62";"миролюбивый";"761";"44";"27";"37"
"1462324802.04129";"около 6 тысяч";"62";"миролюбивый";"761";"17";"27";"42"
"1462326002.37133";"около 6 тысяч";"62";"миролюбивый";"761";"21";"27";"35"
"1462327202.13883";"около 6 тысяч";"62";"миролюбивый";"761";"131";"27";"36"
"1462328402.46893";"около 6 тысяч";"62";"миролюбивый";"761";"326";"27";"36"
"1462329601.98563";"около 6 тысяч";"62";"миролюбивый";"761";"257";"27";"40"
"1462330802.10158";"около 6 тысяч";"62";"миролюбивый";"761";"170";"27";"43"
"1462332002.10583";"около 6 тысяч";"62";"миролюбивый";"761";"170";"27";"46"
"1462333202.36147";"около 6 тысяч";"62";"миролюбивый";"761";"71";"27";"48"
"1462334402.48627";"около 6 тысяч";"62";"миролюбивый";"761";"34";"27";"51"
"1462335602.15741";"около 6 тысяч";"62";"миролюбивый";"761";"20";"27";"53"
"1462336802.17888";"около 6 тысяч";"62";"миролюбивый";"761";"157";"27";"55"
"1462338002.39132";"около 7 тысяч";"62";"миролюбивый";"761";"344";"27";"55"
"1462339202.86087";"около 9 тысяч";"62";"миролюбивый";"761";"177";"27";"55"
"1462340402.82685";"около 22 тысяч";"62";"добродетельный";"762";"264";"28";"55"
"1462341601.9843";"около 25 тысяч";"62";"добродетельный";"762";"264";"28";"55"
"1462342802.16174";"около 11 тысяч";"62";"добродетельный";"762";"253";"28";"55"
"1462344002.14172";"около 11 тысяч";"62";"добродетельный";"762";"142";"28";"57"
"1462345202.30459";"около 11 тысяч";"62";"добродетельный";"762";"47";"28";"58"
"1462346402.51055";"около 11 тысяч";"62";"добродетельный";"762";"69";"28";"59"
"1462347602.91932";"около 11 тысяч";"62";"добродетельный";"762";"32";"28";"60"
"1462348802.12915";"около 11 тысяч";"62";"добродетельный";"762";"33";"28";"63"
"1462350002.4802";"около 11 тысяч";"62";"добродетельный";"762";"40";"28";"67"
"1462351201.99849";"около 11 тысяч";"62";"добродетельный";"762";"49";"28";"71"
"1462352402.1888";"около 11 тысяч";"62";"добродетельный";"762";"120";"28";"71"
"1462353602.54874";"около 11 тысяч";"62";"добродетельный";"762";"271";"28";"71"
"1462354802.68113";"около 3 тысяч";"62";"добродетельный";"762";"1";"28";"71"
"1462356002.12234";"около 3 тысяч";"62";"добродетельный";"762";"149";"28";"71"
"1462357202.48361";"около 3 тысяч";"62";"добродетельный";"762";"303";"28";"71"
"1462358402.14624";"около 4 тысяч";"62";"добродетельный";"762";"344";"28";"71"
"1462359602.16369";"около 3 тысяч";"62";"добродетельный";"762";"344";"28";"73"
"1462360802.84804";"около 3 тысяч";"62";"добродетельный";"762";"136";"28";"75"
"1462362002.30576";"около 3 тысяч";"62";"добродетельный";"762";"34";"28";"75"
"1462363202.24955";"около 3 тысяч";"62";"добродетельный";"762";"46";"28";"79"
"1462364402.68643";"около 3 тысяч";"62";"добродетельный";"762";"15";"28";"81"
"1462365602.42559";"около 3 тысяч";"62";"добродетельный";"762";"30";"28";"83"
"1462366802.62252";"около 3 тысяч";"62";"добродетельный";"762";"41";"28";"85"
"1462368002.4715";"около 3 тысяч";"62";"добродетельный";"762";"12";"28";"88"
"1462369202.72642";"около 3 тысяч";"62";"добродетельный";"762";"312";"28";"88"
"1462370402.17857";"около 3 тысяч";"62";"добродетельный";"762";"153";"28";"89"
"1462371601.99048";"около 3 тысяч";"62";"добродетельный";"762";"23";"28";"90"
"1462372802.54794";"около 3 тысяч";"62";"добродетельный";"762";"12";"28";"93"
"1462374002.58247";"около 3 тысяч";"62";"добродетельный";"762";"40";"28";"96"
"1462375202.50982";"около 3 тысяч";"62";"добродетельный";"762";"312";"28";"98"
"1462376402.36701";"около 14 тысяч";"62";"добродетельный";"762";"344";"28";"99"
"1462377602.53676";"около 18 тысяч";"62";"добродетельный";"762";"344";"29";"100"
"1462378802.76139";"около 9 тысяч";"62";"добродетельный";"762";"339";"32";"100"
"1462380002.17079";"около 4 тысяч";"62";"добродетельный";"762";"313";"32";"0"
"1462381202.37119";"около 4 тысяч";"62";"добродетельный";"762";"229";"32";"3"
"1462382402.79206";"около 4 тысяч";"62";"добродетельный";"762";"111";"32";"5"
"1462383602.23099";"около 4 тысяч";"62";"добродетельный";"762";"30";"32";"7"
"1462384802.51255";"около 4 тысяч";"62";"добродетельный";"762";"249";"32";"7"
"1462386001.98473";"около 4 тысяч";"62";"добродетельный";"762";"300";"32";"7"
"1462387202.57635";"около 4 тысяч";"62";"добродетельный";"762";"163";"32";"8"
"1462388402.05871";"около 5 тысяч";"62";"добродетельный";"762";"87";"32";"11"
"1462389602.40326";"около 5 тысяч";"62";"добродетельный";"762";"246";"32";"12"
"1462390802.4851";"около 8 тысяч";"62";"добродетельный";"762";"344";"32";"12"
"1462392002.55719";"около 5 тысяч";"62";"добродетельный";"762";"344";"32";"12"
"1462393202.74224";"около 3 тысяч";"62";"добродетельный";"763";"286";"32";"13"
"1462394402.08456";"около 3 тысяч";"62";"добродетельный";"763";"113";"32";"15"
"1462395602.14165";"около 3 тысяч";"62";"добродетельный";"763";"38";"32";"19"
"1462396802.48075";"около 3 тысяч";"62";"добродетельный";"763";"35";"32";"20"
"1462398002.75031";"около 3 тысяч";"62";"добродетельный";"763";"344";"32";"21"
"1462399202.84378";"около 3 тысяч";"62";"добродетельный";"763";"280";"32";"22"
"1462400401.98568";"около 3 тысяч";"62";"добродетельный";"763";"173";"32";"25"
"1462401602.20524";"около 4 тысяч";"62";"добродетельный";"763";"91";"32";"28"
"1462402802.40986";"около 4 тысяч";"62";"добродетельный";"763";"31";"32";"32"
"1462404002.58224";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462405202.66471";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462406402.90984";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462407602.26851";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462408802.74059";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462410002.07258";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462411202.17875";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462412402.24508";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462413602.40539";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462414802.67175";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462416002.79907";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462417201.91692";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462418402.13499";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462419602.36279";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462420802.60908";"ни одного";"62";"добродетельный";"763";"0";"32";"32"
"1462422002.80977";"около 17 сотен";"62";"добродетельный";"763";"344";"32";"32"
"1462423202.02339";"около тысячи";"62";"добродушный";"763";"307";"32";"32"
"1462424402.24246";"около 26 тысяч";"62";"добродушный";"764";"303";"33";"33"
"1462425602.20932";"около 26 тысяч";"62";"добродушный";"764";"136";"33";"34"
"1462426802.38206";"около 26 тысяч";"62";"добродушный";"764";"18";"33";"36"
"1462428002.63163";"около 26 тысяч";"62";"добродушный";"764";"87";"33";"39"
"1462429202.73905";"около 26 тысяч";"62";"добродушный";"764";"153";"33";"42"
"1462430402.74422";"около 26 тысяч";"62";"добродушный";"764";"167";"33";"43"
"1462431602.81965";"около 26 тысяч";"62";"добродушный";"764";"22";"33";"45"
"1462432802.04746";"около 26 тысяч";"62";"добродушный";"764";"26";"33";"50"
"1462434002.39223";"около 26 тысяч";"62";"добродушный";"764";"34";"33";"52"
"1462435202.82546";"около 26 тысяч";"62";"добродушный";"764";"17";"33";"56"
"1462436402.08425";"около 26 тысяч";"62";"добродушный";"764";"305";"33";"56"
"1462437602.29407";"около 34 тысяч";"62";"добродушный";"764";"344";"33";"56"
"1462438802.56717";"около 14 тысяч";"62";"добродушный";"764";"315";"33";"57"
"1462440002.0363";"около 15 тысяч";"62";"добродушный";"764";"149";"33";"59"
"1462441202.32925";"около 15 тысяч";"62";"добродушный";"764";"28";"33";"62"
"1462442402.57931";"около 15 тысяч";"62";"добродушный";"764";"95";"33";"65"
"1462443602.90232";"около 15 тысяч";"62";"добродушный";"764";"324";"33";"68"
"1462444802.32741";"около 16 тысяч";"62";"добродушный";"764";"322";"33";"68"
"1462446002.52497";"около 32 тысяч";"62";"добродушный";"764";"333";"34";"69"
"1462447202.71891";"около 35 тысяч";"62";"добродушный";"764";"281";"34";"70"
"1462448402.97624";"около 35 тысяч";"62";"добродушный";"764";"193";"34";"72"
"1462449602.21776";"около 36 тысяч";"62";"добродушный";"764";"65";"34";"73"
"1462450802.67224";"около 36 тысяч";"62";"добродушный";"764";"52";"34";"77"
"1462452002.91388";"около 36 тысяч";"62";"добродушный";"764";"105";"34";"78"
"1462453202.08391";"около 36 тысяч";"62";"добродушный";"764";"344";"34";"78"
"1462454402.48144";"около 36 тысяч";"62";"добродушный";"764";"271";"34";"81"
"1462455602.06891";"около 36 тысяч";"62";"добродушный";"764";"183";"34";"85"
"1462456802.37162";"около 36 тысяч";"62";"добродушный";"764";"59";"34";"89"
"1462458002.72787";"около 36 тысяч";"62";"добродушный";"764";"50";"34";"93"
"1462459202.36818";"около 36 тысяч";"62";"добродушный";"764";"47";"34";"97"
"1462460402.73801";"около 38 тысяч";"62";"добродушный";"764";"24";"34";"100"
"1462461602.89765";"около 38 тысяч";"62";"добродушный";"764";"101";"34";"100"
"1462462802.8913";"около 9 тысяч";"62";"добродушный";"764";"101";"40";"100"
"1462464002.10709";"около 9 тысяч";"62";"добродушный";"764";"292";"40";"100"
"1462465202.27934";"около 9 тысяч";"62";"добродушный";"764";"326";"40";"1"
"1462466402.4504";"около 9 тысяч";"62";"добродушный";"764";"208";"40";"4"
"1462467602.52014";"около 10 тысяч";"62";"добродушный";"764";"112";"40";"7"
"1462468802.64655";"около 10 тысяч";"62";"добродушный";"764";"119";"40";"10"
"1462470002.78481";"около 12 тысяч";"62";"добродушный";"764";"344";"41";"10"
"1462471202.03798";"около 16 тысяч";"62";"добродушный";"764";"344";"41";"10"
"1462472402.54513";"около 40 тысяч";"62";"беззлобный";"764";"257";"41";"10"
"1462473602.93797";"около 40 тысяч";"62";"беззлобный";"764";"106";"41";"12"
"1462474802.24144";"около 40 тысяч";"62";"беззлобный";"764";"43";"41";"14"
"1462476002.57292";"около 40 тысяч";"62";"беззлобный";"764";"106";"41";"18"
"1462477202.686";"около 40 тысяч";"62";"беззлобный";"764";"20";"41";"22"
"1462478402.71669";"около 40 тысяч";"62";"беззлобный";"764";"164";"41";"23"
"1462479602.95113";"около 45 тысяч";"62";"беззлобный";"764";"344";"41";"23"
"1462480802.04282";"около 50 тысяч";"62";"беззлобный";"764";"344";"41";"23"
"1462482002.17788";"около 36 тысяч";"62";"беззлобный";"764";"324";"41";"23"
"1462483202.33679";"около 37 тысяч";"62";"беззлобный";"764";"164";"41";"26"
"1462484401.96633";"около 37 тысяч";"62";"беззлобный";"764";"73";"41";"29"
"1462485603.40444";"около 37 тысяч";"62";"беззлобный";"764";"180";"41";"32"
"1462486802.41858";"около 37 тысяч";"62";"беззлобный";"764";"55";"42";"33"
"1462488002.59207";"около 37 тысяч";"62";"беззлобный";"764";"34";"42";"35"
"1462489202.7405";"около 37 тысяч";"62";"беззлобный";"764";"19";"42";"38"
"1462490402.8089";"около 37 тысяч";"62";"беззлобный";"764";"69";"42";"39"
"1462491602.77734";"около 38 тысяч";"62";"беззлобный";"764";"29";"42";"43"
"1462492802.70482";"около 38 тысяч";"62";"беззлобный";"764";"13";"42";"46"
"1462494002.81102";"около 38 тысяч";"62";"беззлобный";"764";"269";"42";"46"
"1462495202.11499";"около 38 тысяч";"62";"беззлобный";"764";"291";"42";"46"
"1462496402.41016";"около 38 тысяч";"62";"беззлобный";"764";"151";"42";"50"
